commit_sha	submodule
dae5dae845f0fde5c8e0ce19464381a8cf769669	windows-moukaeritai-work
db7e94259a55dea328072a5e4e15302e1d79e38c	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
db7e94259a55dea328072a5e4e15302e1d79e38c	feat/mcp-filelist-server
db7e94259a55dea328072a5e4e15302e1d79e38c	git-hangup-investigation
db7e94259a55dea328072a5e4e15302e1d79e38c	git-lfs-lite
db7e94259a55dea328072a5e4e15302e1d79e38c	githooks
db7e94259a55dea328072a5e4e15302e1d79e38c	llama-cpp-tk
db7e94259a55dea328072a5e4e15302e1d79e38c	mcp
db7e94259a55dea328072a5e4e15302e1d79e38c	mdns-inspector
db7e94259a55dea328072a5e4e15302e1d79e38c	mouse-pointer
db7e94259a55dea328072a5e4e15302e1d79e38c	pictogram
db7e94259a55dea328072a5e4e15302e1d79e38c	remove-desktop-ini
db7e94259a55dea328072a5e4e15302e1d79e38c	shellex-rust
db7e94259a55dea328072a5e4e15302e1d79e38c	static-lunr
db7e94259a55dea328072a5e4e15302e1d79e38c	test/add-http-tests-and-fix-stdio
db7e94259a55dea328072a5e4e15302e1d79e38c	windows-moukaeritai-work
dbad605a7bd9d798dbeeead6ae16b29fb3628d17	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
dbad605a7bd9d798dbeeead6ae16b29fb3628d17	git-hangup-investigation
dbad605a7bd9d798dbeeead6ae16b29fb3628d17	git-lfs-lite
dbad605a7bd9d798dbeeead6ae16b29fb3628d17	githooks
dbad605a7bd9d798dbeeead6ae16b29fb3628d17	llama-cpp-tk
dbad605a7bd9d798dbeeead6ae16b29fb3628d17	mcp
dbad605a7bd9d798dbeeead6ae16b29fb3628d17	mdns-inspector
dbad605a7bd9d798dbeeead6ae16b29fb3628d17	mouse-pointer
dbad605a7bd9d798dbeeead6ae16b29fb3628d17	pictogram
dbad605a7bd9d798dbeeead6ae16b29fb3628d17	remove-desktop-ini
dbad605a7bd9d798dbeeead6ae16b29fb3628d17	shellex-rust
dbad605a7bd9d798dbeeead6ae16b29fb3628d17	static-lunr
dbad605a7bd9d798dbeeead6ae16b29fb3628d17	test/add-http-tests-and-fix-stdio
dbad605a7bd9d798dbeeead6ae16b29fb3628d17	windows-moukaeritai-work
dcb7526cadf870c4c2d8ad4da6cd49ff2b78da76	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
dcb7526cadf870c4c2d8ad4da6cd49ff2b78da76	git-hangup-investigation
dcb7526cadf870c4c2d8ad4da6cd49ff2b78da76	git-lfs-lite
dcb7526cadf870c4c2d8ad4da6cd49ff2b78da76	githooks
dcb7526cadf870c4c2d8ad4da6cd49ff2b78da76	llama-cpp-tk
dcb7526cadf870c4c2d8ad4da6cd49ff2b78da76	mcp
dcb7526cadf870c4c2d8ad4da6cd49ff2b78da76	mdns-inspector
dcb7526cadf870c4c2d8ad4da6cd49ff2b78da76	mouse-pointer
dcb7526cadf870c4c2d8ad4da6cd49ff2b78da76	pictogram
dcb7526cadf870c4c2d8ad4da6cd49ff2b78da76	remove-desktop-ini
dcb7526cadf870c4c2d8ad4da6cd49ff2b78da76	shellex-rust
dcb7526cadf870c4c2d8ad4da6cd49ff2b78da76	static-lunr
dcb7526cadf870c4c2d8ad4da6cd49ff2b78da76	test/add-http-tests-and-fix-stdio
dcb7526cadf870c4c2d8ad4da6cd49ff2b78da76	windows-moukaeritai-work
dcead455a9f6f93b31bf2191d3fb48d97d745aed	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
dcead455a9f6f93b31bf2191d3fb48d97d745aed	git-hangup-investigation
dcead455a9f6f93b31bf2191d3fb48d97d745aed	git-lfs-lite
dcead455a9f6f93b31bf2191d3fb48d97d745aed	githooks
dcead455a9f6f93b31bf2191d3fb48d97d745aed	llama-cpp-tk
dcead455a9f6f93b31bf2191d3fb48d97d745aed	mcp
dcead455a9f6f93b31bf2191d3fb48d97d745aed	mdns-inspector
dcead455a9f6f93b31bf2191d3fb48d97d745aed	mouse-pointer
dcead455a9f6f93b31bf2191d3fb48d97d745aed	pictogram
dcead455a9f6f93b31bf2191d3fb48d97d745aed	remove-desktop-ini
dcead455a9f6f93b31bf2191d3fb48d97d745aed	shellex-rust
dcead455a9f6f93b31bf2191d3fb48d97d745aed	static-lunr
dcead455a9f6f93b31bf2191d3fb48d97d745aed	test/add-http-tests-and-fix-stdio
dcead455a9f6f93b31bf2191d3fb48d97d745aed	windows-moukaeritai-work
de0fc428bbf2889182bf91e1a4320c5c0e9dbae2	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
de0fc428bbf2889182bf91e1a4320c5c0e9dbae2	git-hangup-investigation
de0fc428bbf2889182bf91e1a4320c5c0e9dbae2	git-lfs-lite
de0fc428bbf2889182bf91e1a4320c5c0e9dbae2	githooks
de0fc428bbf2889182bf91e1a4320c5c0e9dbae2	llama-cpp-tk
de0fc428bbf2889182bf91e1a4320c5c0e9dbae2	mcp
de0fc428bbf2889182bf91e1a4320c5c0e9dbae2	mdns-inspector
de0fc428bbf2889182bf91e1a4320c5c0e9dbae2	mouse-pointer
de0fc428bbf2889182bf91e1a4320c5c0e9dbae2	pictogram
de0fc428bbf2889182bf91e1a4320c5c0e9dbae2	remove-desktop-ini
de0fc428bbf2889182bf91e1a4320c5c0e9dbae2	shellex-rust
de0fc428bbf2889182bf91e1a4320c5c0e9dbae2	static-lunr
de0fc428bbf2889182bf91e1a4320c5c0e9dbae2	test/add-http-tests-and-fix-stdio
de0fc428bbf2889182bf91e1a4320c5c0e9dbae2	windows-moukaeritai-work
de726bd34e78c1fd8e6f38319fa514df204b4611	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
de726bd34e78c1fd8e6f38319fa514df204b4611	git-hangup-investigation
de726bd34e78c1fd8e6f38319fa514df204b4611	git-lfs-lite
de726bd34e78c1fd8e6f38319fa514df204b4611	githooks
de726bd34e78c1fd8e6f38319fa514df204b4611	llama-cpp-tk
de726bd34e78c1fd8e6f38319fa514df204b4611	mcp
de726bd34e78c1fd8e6f38319fa514df204b4611	mdns-inspector
de726bd34e78c1fd8e6f38319fa514df204b4611	mouse-pointer
de726bd34e78c1fd8e6f38319fa514df204b4611	pictogram
de726bd34e78c1fd8e6f38319fa514df204b4611	remove-desktop-ini
de726bd34e78c1fd8e6f38319fa514df204b4611	shellex-rust
de726bd34e78c1fd8e6f38319fa514df204b4611	static-lunr
de726bd34e78c1fd8e6f38319fa514df204b4611	test/add-http-tests-and-fix-stdio
de726bd34e78c1fd8e6f38319fa514df204b4611	windows-moukaeritai-work
df1f7f78ad59a8aed33f53b026cc8819101ca349	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
df1f7f78ad59a8aed33f53b026cc8819101ca349	git-hangup-investigation
df1f7f78ad59a8aed33f53b026cc8819101ca349	git-lfs-lite
df1f7f78ad59a8aed33f53b026cc8819101ca349	githooks
df1f7f78ad59a8aed33f53b026cc8819101ca349	llama-cpp-tk
df1f7f78ad59a8aed33f53b026cc8819101ca349	mcp
df1f7f78ad59a8aed33f53b026cc8819101ca349	mdns-inspector
df1f7f78ad59a8aed33f53b026cc8819101ca349	mouse-pointer
df1f7f78ad59a8aed33f53b026cc8819101ca349	pictogram
df1f7f78ad59a8aed33f53b026cc8819101ca349	remove-desktop-ini
df1f7f78ad59a8aed33f53b026cc8819101ca349	shellex-rust
df1f7f78ad59a8aed33f53b026cc8819101ca349	static-lunr
df1f7f78ad59a8aed33f53b026cc8819101ca349	test/add-http-tests-and-fix-stdio
df1f7f78ad59a8aed33f53b026cc8819101ca349	windows-moukaeritai-work
e0c465f2d6334d48f76fcbb194257f44d0b49e62	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
e0c465f2d6334d48f76fcbb194257f44d0b49e62	git-hangup-investigation
e0c465f2d6334d48f76fcbb194257f44d0b49e62	git-lfs-lite
e0c465f2d6334d48f76fcbb194257f44d0b49e62	githooks
e0c465f2d6334d48f76fcbb194257f44d0b49e62	llama-cpp-tk
e0c465f2d6334d48f76fcbb194257f44d0b49e62	mcp
e0c465f2d6334d48f76fcbb194257f44d0b49e62	mdns-inspector
e0c465f2d6334d48f76fcbb194257f44d0b49e62	mouse-pointer
e0c465f2d6334d48f76fcbb194257f44d0b49e62	pictogram
e0c465f2d6334d48f76fcbb194257f44d0b49e62	remove-desktop-ini
e0c465f2d6334d48f76fcbb194257f44d0b49e62	shellex-rust
e0c465f2d6334d48f76fcbb194257f44d0b49e62	static-lunr
e0c465f2d6334d48f76fcbb194257f44d0b49e62	test/add-http-tests-and-fix-stdio
e0c465f2d6334d48f76fcbb194257f44d0b49e62	windows-moukaeritai-work
e11aa58acfb57c19aad5141b3fd134468564942d	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
e11aa58acfb57c19aad5141b3fd134468564942d	git-hangup-investigation
e11aa58acfb57c19aad5141b3fd134468564942d	git-lfs-lite
e11aa58acfb57c19aad5141b3fd134468564942d	githooks
e11aa58acfb57c19aad5141b3fd134468564942d	llama-cpp-tk
e11aa58acfb57c19aad5141b3fd134468564942d	mcp
e11aa58acfb57c19aad5141b3fd134468564942d	mdns-inspector
e11aa58acfb57c19aad5141b3fd134468564942d	mouse-pointer
e11aa58acfb57c19aad5141b3fd134468564942d	pictogram
e11aa58acfb57c19aad5141b3fd134468564942d	remove-desktop-ini
e11aa58acfb57c19aad5141b3fd134468564942d	shellex-rust
e11aa58acfb57c19aad5141b3fd134468564942d	static-lunr
e11aa58acfb57c19aad5141b3fd134468564942d	test/add-http-tests-and-fix-stdio
e11aa58acfb57c19aad5141b3fd134468564942d	windows-moukaeritai-work
e1605c5d1f26923b73078245d101d636debee6e7	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
e1605c5d1f26923b73078245d101d636debee6e7	feat/mcp-filelist-server
e1605c5d1f26923b73078245d101d636debee6e7	git-hangup-investigation
e1605c5d1f26923b73078245d101d636debee6e7	git-lfs-lite
e1605c5d1f26923b73078245d101d636debee6e7	githooks
e1605c5d1f26923b73078245d101d636debee6e7	llama-cpp-tk
e1605c5d1f26923b73078245d101d636debee6e7	mcp
e1605c5d1f26923b73078245d101d636debee6e7	mdns-inspector
e1605c5d1f26923b73078245d101d636debee6e7	mouse-pointer
e1605c5d1f26923b73078245d101d636debee6e7	pictogram
e1605c5d1f26923b73078245d101d636debee6e7	remove-desktop-ini
e1605c5d1f26923b73078245d101d636debee6e7	shellex-rust
e1605c5d1f26923b73078245d101d636debee6e7	static-lunr
e1605c5d1f26923b73078245d101d636debee6e7	test/add-http-tests-and-fix-stdio
e1605c5d1f26923b73078245d101d636debee6e7	windows-moukaeritai-work
e1ef2abde04fe60c77b4c31ba7d997f2f948104f	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
e1ef2abde04fe60c77b4c31ba7d997f2f948104f	git-hangup-investigation
e1ef2abde04fe60c77b4c31ba7d997f2f948104f	git-lfs-lite
e1ef2abde04fe60c77b4c31ba7d997f2f948104f	githooks
e1ef2abde04fe60c77b4c31ba7d997f2f948104f	llama-cpp-tk
e1ef2abde04fe60c77b4c31ba7d997f2f948104f	mcp
e1ef2abde04fe60c77b4c31ba7d997f2f948104f	mdns-inspector
e1ef2abde04fe60c77b4c31ba7d997f2f948104f	mouse-pointer
e1ef2abde04fe60c77b4c31ba7d997f2f948104f	pictogram
e1ef2abde04fe60c77b4c31ba7d997f2f948104f	remove-desktop-ini
e1ef2abde04fe60c77b4c31ba7d997f2f948104f	shellex-rust
e1ef2abde04fe60c77b4c31ba7d997f2f948104f	static-lunr
e1ef2abde04fe60c77b4c31ba7d997f2f948104f	test/add-http-tests-and-fix-stdio
e1ef2abde04fe60c77b4c31ba7d997f2f948104f	windows-moukaeritai-work
e24500a55caead84ace2b9841384a6cbcb515a25	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
e24500a55caead84ace2b9841384a6cbcb515a25	git-hangup-investigation
e24500a55caead84ace2b9841384a6cbcb515a25	git-lfs-lite
e24500a55caead84ace2b9841384a6cbcb515a25	githooks
e24500a55caead84ace2b9841384a6cbcb515a25	llama-cpp-tk
e24500a55caead84ace2b9841384a6cbcb515a25	mcp
e24500a55caead84ace2b9841384a6cbcb515a25	mdns-inspector
e24500a55caead84ace2b9841384a6cbcb515a25	mouse-pointer
e24500a55caead84ace2b9841384a6cbcb515a25	pictogram
e24500a55caead84ace2b9841384a6cbcb515a25	remove-desktop-ini
e24500a55caead84ace2b9841384a6cbcb515a25	shellex-rust
e24500a55caead84ace2b9841384a6cbcb515a25	static-lunr
e24500a55caead84ace2b9841384a6cbcb515a25	test/add-http-tests-and-fix-stdio
e24500a55caead84ace2b9841384a6cbcb515a25	windows-moukaeritai-work
e3248f231c6dc4b13a43704db4b0af1b10d94bd5	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
e3248f231c6dc4b13a43704db4b0af1b10d94bd5	git-hangup-investigation
e3248f231c6dc4b13a43704db4b0af1b10d94bd5	git-lfs-lite
e3248f231c6dc4b13a43704db4b0af1b10d94bd5	githooks
e3248f231c6dc4b13a43704db4b0af1b10d94bd5	llama-cpp-tk
e3248f231c6dc4b13a43704db4b0af1b10d94bd5	mcp
e3248f231c6dc4b13a43704db4b0af1b10d94bd5	mdns-inspector
e3248f231c6dc4b13a43704db4b0af1b10d94bd5	mouse-pointer
e3248f231c6dc4b13a43704db4b0af1b10d94bd5	pictogram
e3248f231c6dc4b13a43704db4b0af1b10d94bd5	remove-desktop-ini
e3248f231c6dc4b13a43704db4b0af1b10d94bd5	shellex-rust
e3248f231c6dc4b13a43704db4b0af1b10d94bd5	static-lunr
e3248f231c6dc4b13a43704db4b0af1b10d94bd5	test/add-http-tests-and-fix-stdio
e3248f231c6dc4b13a43704db4b0af1b10d94bd5	windows-moukaeritai-work
e3afaa14e502d4406e4aaa9730f7503dc30a80b7	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
e3afaa14e502d4406e4aaa9730f7503dc30a80b7	git-hangup-investigation
e3afaa14e502d4406e4aaa9730f7503dc30a80b7	git-lfs-lite
e3afaa14e502d4406e4aaa9730f7503dc30a80b7	githooks
e3afaa14e502d4406e4aaa9730f7503dc30a80b7	llama-cpp-tk
e3afaa14e502d4406e4aaa9730f7503dc30a80b7	mcp
e3afaa14e502d4406e4aaa9730f7503dc30a80b7	mdns-inspector
e3afaa14e502d4406e4aaa9730f7503dc30a80b7	mouse-pointer
e3afaa14e502d4406e4aaa9730f7503dc30a80b7	pictogram
e3afaa14e502d4406e4aaa9730f7503dc30a80b7	remove-desktop-ini
e3afaa14e502d4406e4aaa9730f7503dc30a80b7	shellex-rust
e3afaa14e502d4406e4aaa9730f7503dc30a80b7	static-lunr
e3afaa14e502d4406e4aaa9730f7503dc30a80b7	test/add-http-tests-and-fix-stdio
e3afaa14e502d4406e4aaa9730f7503dc30a80b7	windows-moukaeritai-work
e5308f1eadf12d4a2a41e4f09b629c6cbd02f562	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
e5308f1eadf12d4a2a41e4f09b629c6cbd02f562	git-hangup-investigation
e5308f1eadf12d4a2a41e4f09b629c6cbd02f562	git-lfs-lite
e5308f1eadf12d4a2a41e4f09b629c6cbd02f562	githooks
e5308f1eadf12d4a2a41e4f09b629c6cbd02f562	llama-cpp-tk
e5308f1eadf12d4a2a41e4f09b629c6cbd02f562	mcp
e5308f1eadf12d4a2a41e4f09b629c6cbd02f562	mdns-inspector
e5308f1eadf12d4a2a41e4f09b629c6cbd02f562	mouse-pointer
e5308f1eadf12d4a2a41e4f09b629c6cbd02f562	pictogram
e5308f1eadf12d4a2a41e4f09b629c6cbd02f562	remove-desktop-ini
e5308f1eadf12d4a2a41e4f09b629c6cbd02f562	shellex-rust
e5308f1eadf12d4a2a41e4f09b629c6cbd02f562	static-lunr
e5308f1eadf12d4a2a41e4f09b629c6cbd02f562	test/add-http-tests-and-fix-stdio
e5308f1eadf12d4a2a41e4f09b629c6cbd02f562	windows-moukaeritai-work
e58341e6d5626fe52e1478eb4e2655f642a8a1e5	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
e58341e6d5626fe52e1478eb4e2655f642a8a1e5	feat/mcp-filelist-server
e58341e6d5626fe52e1478eb4e2655f642a8a1e5	git-hangup-investigation
e58341e6d5626fe52e1478eb4e2655f642a8a1e5	git-lfs-lite
e58341e6d5626fe52e1478eb4e2655f642a8a1e5	githooks
e58341e6d5626fe52e1478eb4e2655f642a8a1e5	llama-cpp-tk
e58341e6d5626fe52e1478eb4e2655f642a8a1e5	mcp
e58341e6d5626fe52e1478eb4e2655f642a8a1e5	mdns-inspector
e58341e6d5626fe52e1478eb4e2655f642a8a1e5	mouse-pointer
e58341e6d5626fe52e1478eb4e2655f642a8a1e5	pictogram
e58341e6d5626fe52e1478eb4e2655f642a8a1e5	remove-desktop-ini
e58341e6d5626fe52e1478eb4e2655f642a8a1e5	shellex-rust
e58341e6d5626fe52e1478eb4e2655f642a8a1e5	static-lunr
e58341e6d5626fe52e1478eb4e2655f642a8a1e5	test/add-http-tests-and-fix-stdio
e58341e6d5626fe52e1478eb4e2655f642a8a1e5	windows-moukaeritai-work
e595e42d8860cf6f92b1dc9eaf23c53583288318	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
e595e42d8860cf6f92b1dc9eaf23c53583288318	feat/mcp-filelist-server
e595e42d8860cf6f92b1dc9eaf23c53583288318	git-hangup-investigation
e595e42d8860cf6f92b1dc9eaf23c53583288318	git-lfs-lite
e595e42d8860cf6f92b1dc9eaf23c53583288318	githooks
e595e42d8860cf6f92b1dc9eaf23c53583288318	llama-cpp-tk
e595e42d8860cf6f92b1dc9eaf23c53583288318	mcp
e595e42d8860cf6f92b1dc9eaf23c53583288318	mdns-inspector
e595e42d8860cf6f92b1dc9eaf23c53583288318	mouse-pointer
e595e42d8860cf6f92b1dc9eaf23c53583288318	pictogram
e595e42d8860cf6f92b1dc9eaf23c53583288318	remove-desktop-ini
e595e42d8860cf6f92b1dc9eaf23c53583288318	shellex-rust
e595e42d8860cf6f92b1dc9eaf23c53583288318	static-lunr
e595e42d8860cf6f92b1dc9eaf23c53583288318	test/add-http-tests-and-fix-stdio
e595e42d8860cf6f92b1dc9eaf23c53583288318	windows-moukaeritai-work
e5c623101517cfb8c62f7f577e22029d487cda31	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
e5c623101517cfb8c62f7f577e22029d487cda31	git-hangup-investigation
e5c623101517cfb8c62f7f577e22029d487cda31	git-lfs-lite
e5c623101517cfb8c62f7f577e22029d487cda31	githooks
e5c623101517cfb8c62f7f577e22029d487cda31	llama-cpp-tk
e5c623101517cfb8c62f7f577e22029d487cda31	mcp
e5c623101517cfb8c62f7f577e22029d487cda31	mdns-inspector
e5c623101517cfb8c62f7f577e22029d487cda31	mouse-pointer
e5c623101517cfb8c62f7f577e22029d487cda31	pictogram
e5c623101517cfb8c62f7f577e22029d487cda31	remove-desktop-ini
e5c623101517cfb8c62f7f577e22029d487cda31	shellex-rust
e5c623101517cfb8c62f7f577e22029d487cda31	static-lunr
e5c623101517cfb8c62f7f577e22029d487cda31	test/add-http-tests-and-fix-stdio
e5c623101517cfb8c62f7f577e22029d487cda31	windows-moukaeritai-work
e64e68de52b127080dabf8d277c120abad7725a0	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
e64e68de52b127080dabf8d277c120abad7725a0	git-hangup-investigation
e64e68de52b127080dabf8d277c120abad7725a0	git-lfs-lite
e64e68de52b127080dabf8d277c120abad7725a0	githooks
e64e68de52b127080dabf8d277c120abad7725a0	llama-cpp-tk
e64e68de52b127080dabf8d277c120abad7725a0	mcp
e64e68de52b127080dabf8d277c120abad7725a0	mdns-inspector
e64e68de52b127080dabf8d277c120abad7725a0	mouse-pointer
e64e68de52b127080dabf8d277c120abad7725a0	pictogram
e64e68de52b127080dabf8d277c120abad7725a0	remove-desktop-ini
e64e68de52b127080dabf8d277c120abad7725a0	shellex-rust
e64e68de52b127080dabf8d277c120abad7725a0	static-lunr
e64e68de52b127080dabf8d277c120abad7725a0	test/add-http-tests-and-fix-stdio
e64e68de52b127080dabf8d277c120abad7725a0	windows-moukaeritai-work
e883913f4be817164bd6be8717a9330c7fc8e056	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
e883913f4be817164bd6be8717a9330c7fc8e056	git-hangup-investigation
e883913f4be817164bd6be8717a9330c7fc8e056	git-lfs-lite
e883913f4be817164bd6be8717a9330c7fc8e056	githooks
e883913f4be817164bd6be8717a9330c7fc8e056	llama-cpp-tk
e883913f4be817164bd6be8717a9330c7fc8e056	mcp
e883913f4be817164bd6be8717a9330c7fc8e056	mdns-inspector
e883913f4be817164bd6be8717a9330c7fc8e056	mouse-pointer
e883913f4be817164bd6be8717a9330c7fc8e056	pictogram
e883913f4be817164bd6be8717a9330c7fc8e056	remove-desktop-ini
e883913f4be817164bd6be8717a9330c7fc8e056	shellex-rust
e883913f4be817164bd6be8717a9330c7fc8e056	static-lunr
e883913f4be817164bd6be8717a9330c7fc8e056	test/add-http-tests-and-fix-stdio
e883913f4be817164bd6be8717a9330c7fc8e056	windows-moukaeritai-work
e905d88c47570920e0dbb99a5f7fa974d724b9e7	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
e905d88c47570920e0dbb99a5f7fa974d724b9e7	feat/mcp-filelist-server
e905d88c47570920e0dbb99a5f7fa974d724b9e7	git-hangup-investigation
e905d88c47570920e0dbb99a5f7fa974d724b9e7	git-lfs-lite
e905d88c47570920e0dbb99a5f7fa974d724b9e7	githooks
e905d88c47570920e0dbb99a5f7fa974d724b9e7	llama-cpp-tk
e905d88c47570920e0dbb99a5f7fa974d724b9e7	mcp
e905d88c47570920e0dbb99a5f7fa974d724b9e7	mdns-inspector
e905d88c47570920e0dbb99a5f7fa974d724b9e7	mouse-pointer
e905d88c47570920e0dbb99a5f7fa974d724b9e7	pictogram
e905d88c47570920e0dbb99a5f7fa974d724b9e7	remove-desktop-ini
e905d88c47570920e0dbb99a5f7fa974d724b9e7	shellex-rust
e905d88c47570920e0dbb99a5f7fa974d724b9e7	static-lunr
e905d88c47570920e0dbb99a5f7fa974d724b9e7	test/add-http-tests-and-fix-stdio
e905d88c47570920e0dbb99a5f7fa974d724b9e7	windows-moukaeritai-work
ea3e8b8fce7a8ab2c110ffbef7bf91aba11be9ec	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
ea3e8b8fce7a8ab2c110ffbef7bf91aba11be9ec	git-hangup-investigation
ea3e8b8fce7a8ab2c110ffbef7bf91aba11be9ec	git-lfs-lite
ea3e8b8fce7a8ab2c110ffbef7bf91aba11be9ec	githooks
ea3e8b8fce7a8ab2c110ffbef7bf91aba11be9ec	llama-cpp-tk
ea3e8b8fce7a8ab2c110ffbef7bf91aba11be9ec	mcp
ea3e8b8fce7a8ab2c110ffbef7bf91aba11be9ec	mdns-inspector
ea3e8b8fce7a8ab2c110ffbef7bf91aba11be9ec	mouse-pointer
ea3e8b8fce7a8ab2c110ffbef7bf91aba11be9ec	pictogram
ea3e8b8fce7a8ab2c110ffbef7bf91aba11be9ec	remove-desktop-ini
ea3e8b8fce7a8ab2c110ffbef7bf91aba11be9ec	shellex-rust
ea3e8b8fce7a8ab2c110ffbef7bf91aba11be9ec	static-lunr
ea3e8b8fce7a8ab2c110ffbef7bf91aba11be9ec	test/add-http-tests-and-fix-stdio
ea3e8b8fce7a8ab2c110ffbef7bf91aba11be9ec	windows-moukaeritai-work
eac50afd277c6b30824bc419c6ca4f3d0d54e287	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
eac50afd277c6b30824bc419c6ca4f3d0d54e287	git-hangup-investigation
eac50afd277c6b30824bc419c6ca4f3d0d54e287	git-lfs-lite
eac50afd277c6b30824bc419c6ca4f3d0d54e287	githooks
eac50afd277c6b30824bc419c6ca4f3d0d54e287	llama-cpp-tk
eac50afd277c6b30824bc419c6ca4f3d0d54e287	mcp
eac50afd277c6b30824bc419c6ca4f3d0d54e287	mdns-inspector
eac50afd277c6b30824bc419c6ca4f3d0d54e287	mouse-pointer
eac50afd277c6b30824bc419c6ca4f3d0d54e287	pictogram
eac50afd277c6b30824bc419c6ca4f3d0d54e287	remove-desktop-ini
eac50afd277c6b30824bc419c6ca4f3d0d54e287	shellex-rust
eac50afd277c6b30824bc419c6ca4f3d0d54e287	static-lunr
eac50afd277c6b30824bc419c6ca4f3d0d54e287	test/add-http-tests-and-fix-stdio
eac50afd277c6b30824bc419c6ca4f3d0d54e287	windows-moukaeritai-work
eb5196638e5524ad28b6fed2c7e387fa30c34e35	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
eb5196638e5524ad28b6fed2c7e387fa30c34e35	git-hangup-investigation
eb5196638e5524ad28b6fed2c7e387fa30c34e35	git-lfs-lite
eb5196638e5524ad28b6fed2c7e387fa30c34e35	githooks
eb5196638e5524ad28b6fed2c7e387fa30c34e35	llama-cpp-tk
eb5196638e5524ad28b6fed2c7e387fa30c34e35	mcp
eb5196638e5524ad28b6fed2c7e387fa30c34e35	mdns-inspector
eb5196638e5524ad28b6fed2c7e387fa30c34e35	mouse-pointer
eb5196638e5524ad28b6fed2c7e387fa30c34e35	pictogram
eb5196638e5524ad28b6fed2c7e387fa30c34e35	remove-desktop-ini
eb5196638e5524ad28b6fed2c7e387fa30c34e35	shellex-rust
eb5196638e5524ad28b6fed2c7e387fa30c34e35	static-lunr
eb5196638e5524ad28b6fed2c7e387fa30c34e35	test/add-http-tests-and-fix-stdio
eb5196638e5524ad28b6fed2c7e387fa30c34e35	windows-moukaeritai-work
ed521d70df6e970dbbffe4b30577c2f29f665ba5	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
ed521d70df6e970dbbffe4b30577c2f29f665ba5	git-hangup-investigation
ed521d70df6e970dbbffe4b30577c2f29f665ba5	git-lfs-lite
ed521d70df6e970dbbffe4b30577c2f29f665ba5	githooks
ed521d70df6e970dbbffe4b30577c2f29f665ba5	llama-cpp-tk
ed521d70df6e970dbbffe4b30577c2f29f665ba5	mcp
ed521d70df6e970dbbffe4b30577c2f29f665ba5	mdns-inspector
ed521d70df6e970dbbffe4b30577c2f29f665ba5	mouse-pointer
ed521d70df6e970dbbffe4b30577c2f29f665ba5	pictogram
ed521d70df6e970dbbffe4b30577c2f29f665ba5	remove-desktop-ini
ed521d70df6e970dbbffe4b30577c2f29f665ba5	shellex-rust
ed521d70df6e970dbbffe4b30577c2f29f665ba5	static-lunr
ed521d70df6e970dbbffe4b30577c2f29f665ba5	test/add-http-tests-and-fix-stdio
ed521d70df6e970dbbffe4b30577c2f29f665ba5	windows-moukaeritai-work
ed5d2b439d7c4f8232eab11051d7c1aa10384a14	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
ed5d2b439d7c4f8232eab11051d7c1aa10384a14	git-hangup-investigation
ed5d2b439d7c4f8232eab11051d7c1aa10384a14	git-lfs-lite
ed5d2b439d7c4f8232eab11051d7c1aa10384a14	githooks
ed5d2b439d7c4f8232eab11051d7c1aa10384a14	llama-cpp-tk
ed5d2b439d7c4f8232eab11051d7c1aa10384a14	mcp
ed5d2b439d7c4f8232eab11051d7c1aa10384a14	mdns-inspector
ed5d2b439d7c4f8232eab11051d7c1aa10384a14	mouse-pointer
ed5d2b439d7c4f8232eab11051d7c1aa10384a14	pictogram
ed5d2b439d7c4f8232eab11051d7c1aa10384a14	remove-desktop-ini
ed5d2b439d7c4f8232eab11051d7c1aa10384a14	shellex-rust
ed5d2b439d7c4f8232eab11051d7c1aa10384a14	static-lunr
ed5d2b439d7c4f8232eab11051d7c1aa10384a14	test/add-http-tests-and-fix-stdio
